Embedding Index statistics
==================================================

Total occurrence: 249344
Index 63850: 8 times
Index 32480: 8 times
Index 9132: 8 times
Index 64412: 8 times
Index 18080: 8 times
Index 5258: 8 times
Index 61708: 8 times
Index 27163: 8 times
Index 38718: 8 times
Index 36030: 7 times
Index 11358: 7 times
Index 45952: 7 times
Index 20605: 7 times
Index 6118: 7 times
Index 24033: 7 times
Index 60204: 7 times
Index 26439: 7 times
Index 5766: 7 times
Index 39751: 7 times
Index 9747: 7 times
Index 25342: 7 times
Index 53985: 7 times
Index 49377: 7 times
Index 497: 7 times
Index 33177: 7 times
Index 62088: 7 times
Index 63511: 7 times
Index 46332: 7 times
Index 45259: 7 times
Index 3839: 7 times
Index 60441: 7 times
Index 20721: 7 times
Index 59392: 7 times
Index 54935: 7 times
Index 2047: 7 times
Index 18917: 7 times
Index 8281: 7 times
Index 32031: 7 times
Index 134: 7 times
Index 54139: 7 times
Index 29712: 7 times
Index 23855: 7 times
Index 47625: 7 times
Index 33104: 7 times
Index 52088: 7 times
Index 42434: 7 times
Index 52725: 7 times
Index 63384: 7 times
Index 44455: 7 times
Index 30400: 7 times
Index 56258: 7 times
Index 31893: 7 times
Index 56022: 7 times
Index 45956: 7 times
Index 38822: 7 times
Index 56813: 7 times
Index 16763: 7 times
Index 48908: 7 times
Index 46040: 7 times
Index 44585: 7 times
Index 4371: 7 times
Index 60364: 7 times
Index 14158: 7 times
Index 274: 7 times
Index 4178: 7 times
Index 24737: 7 times
Index 29869: 7 times
Index 28863: 7 times
Index 28080: 7 times
Index 2419: 7 times
Index 37424: 7 times
Index 32488: 7 times
Index 50502: 7 times
Index 4695: 7 times
Index 30629: 7 times
Index 480: 7 times
Index 58103: 7 times
Index 9670: 7 times
Index 31600: 7 times
Index 29544: 7 times
Index 49731: 7 times
Index 20508: 7 times
Index 27944: 7 times
Index 13069: 7 times
Index 40452: 7 times
Index 13392: 7 times
Index 62282: 7 times
Index 57816: 7 times
Index 33784: 7 times
Index 8849: 7 times
Index 19834: 7 times
Index 3080: 7 times
Index 40550: 7 times
Index 7257: 7 times
Index 43264: 7 times
Index 13346: 7 times
Index 40744: 7 times
Index 31615: 7 times
Index 28084: 7 times
Index 40809: 7 times
Index 62570: 7 times
Index 4398: 7 times
Index 3436: 7 times
Index 7371: 7 times
Index 35450: 7 times
Index 31255: 7 times
Index 34513: 7 times
Index 9219: 7 times
Index 58899: 7 times
Index 6817: 7 times
Index 37879: 7 times
Index 21908: 7 times
Index 30888: 7 times
Index 28668: 7 times
Index 42831: 7 times
Index 12071: 7 times
Index 33715: 7 times
Index 43411: 7 times
Index 46683: 7 times
Index 47322: 7 times
Index 43153: 7 times
Index 55113: 7 times
Index 64813: 7 times
Index 35355: 7 times
Index 53147: 7 times
Index 5521: 7 times
Index 54463: 7 times
Index 51986: 7 times
Index 28227: 7 times
Index 47466: 7 times
Index 63962: 7 times
Index 33720: 7 times
Index 39512: 7 times
Index 23093: 7 times
Index 25499: 7 times
Index 11890: 7 times
Index 65076: 7 times
Index 36658: 7 times
Index 54898: 7 times
Index 31773: 7 times
Index 35373: 7 times
Index 32148: 7 times
Index 33150: 7 times
Index 27977: 7 times
Index 57179: 7 times
Index 48194: 7 times
Index 50527: 7 times
Index 20635: 7 times
Index 64283: 7 times
Index 59994: 7 times
Index 39176: 7 times
Index 8266: 7 times
Index 28235: 7 times
Index 28387: 7 times
Index 36237: 7 times
Index 53173: 7 times
Index 55127: 7 times
Index 33929: 7 times
Index 5911: 7 times
Index 238: 7 times
Index 57450: 7 times
Index 54583: 7 times
Index 30028: 7 times
Index 63693: 7 times
Index 16245: 7 times
Index 39310: 7 times
Index 16342: 7 times
Index 46177: 7 times
Index 55423: 7 times
Index 10985: 7 times
Index 45738: 7 times
Index 8651: 7 times
Index 50067: 7 times
Index 39459: 7 times
Index 45144: 7 times
Index 55056: 7 times
Index 33366: 7 times
Index 38011: 7 times
Index 27874: 7 times
Index 40199: 7 times
Index 43303: 7 times
Index 49042: 7 times
Index 42004: 7 times
Index 29836: 7 times
Index 37317: 7 times
Index 47775: 7 times
Index 22922: 7 times
Index 10157: 7 times
Index 22523: 7 times
Index 11718: 7 times
Index 12439: 7 times
Index 19432: 7 times
Index 24945: 7 times
Index 56472: 7 times
Index 57281: 7 times
Index 6696: 7 times
Index 6885: 7 times
Index 58584: 7 times
Index 51466: 7 times
Index 10468: 7 times
Index 34405: 6 times
Index 26932: 6 times
Index 10017: 6 times
Index 50823: 6 times
Index 46288: 6 times
Index 65521: 6 times
Index 53678: 6 times
Index 52185: 6 times
Index 50545: 6 times
Index 63558: 6 times
Index 45367: 6 times
Index 6797: 6 times
Index 42742: 6 times
Index 50071: 6 times
Index 34331: 6 times
Index 52317: 6 times
Index 46135: 6 times
Index 21263: 6 times
Index 30584: 6 times
Index 49421: 6 times
Index 2357: 6 times
Index 35460: 6 times
Index 16003: 6 times
Index 54092: 6 times
Index 12088: 6 times
Index 34428: 6 times
Index 42855: 6 times
Index 48897: 6 times
Index 41484: 6 times
Index 63811: 6 times
Index 1307: 6 times
Index 60126: 6 times
Index 23924: 6 times
Index 51081: 6 times
Index 12955: 6 times
Index 56761: 6 times
Index 39782: 6 times
Index 16864: 6 times
Index 25258: 6 times
Index 44816: 6 times
Index 39432: 6 times
Index 22964: 6 times
Index 29120: 6 times
Index 21013: 6 times
Index 51915: 6 times
Index 21329: 6 times
Index 15472: 6 times
Index 11696: 6 times
Index 14848: 6 times
Index 13667: 6 times
Index 17126: 6 times
Index 13916: 6 times
Index 12061: 6 times
Index 48617: 6 times
Index 65029: 6 times
Index 39298: 6 times
Index 38846: 6 times
Index 49140: 6 times
Index 32433: 6 times
Index 15679: 6 times
Index 12121: 6 times
Index 32726: 6 times
Index 3268: 6 times
Index 5492: 6 times
Index 60161: 6 times
Index 24529: 6 times
Index 27022: 6 times
Index 20637: 6 times
Index 22393: 6 times
Index 34792: 6 times
Index 53957: 6 times
Index 2008: 6 times
Index 50781: 6 times
Index 29090: 6 times
Index 32801: 6 times
Index 41013: 6 times
Index 20490: 6 times
Index 201: 6 times
Index 51918: 6 times
Index 27661: 6 times
Index 41791: 6 times
Index 9331: 6 times
Index 9138: 6 times
Index 28010: 6 times
Index 27889: 6 times
Index 39188: 6 times
Index 10533: 6 times
Index 13941: 6 times
Index 20483: 6 times
Index 14653: 6 times
Index 22516: 6 times
Index 11835: 6 times
Index 21578: 6 times
Index 39386: 6 times
Index 10662: 6 times
Index 54694: 6 times
Index 35388: 6 times
Index 22976: 6 times
Index 39234: 6 times
Index 6409: 6 times
Index 16424: 6 times
Index 21143: 6 times
Index 8369: 6 times
Index 13719: 6 times
Index 41779: 6 times
Index 44546: 6 times
Index 13174: 6 times
Index 26857: 6 times
Index 30494: 6 times
Index 40490: 6 times
Index 27933: 6 times
Index 35420: 6 times
Index 30955: 6 times
Index 51333: 6 times
Index 28930: 6 times
Index 6223: 6 times
Index 53377: 6 times
Index 17808: 6 times
Index 47385: 6 times
Index 63138: 6 times
Index 51826: 6 times
Index 16914: 6 times
Index 54389: 6 times
Index 38226: 6 times
Index 26139: 6 times
Index 36565: 6 times
Index 51236: 6 times
Index 1183: 6 times
Index 9480: 6 times
Index 18311: 6 times
Index 38239: 6 times
Index 64188: 6 times
Index 56911: 6 times
Index 23275: 6 times
Index 11635: 6 times
Index 42489: 6 times
Index 44738: 6 times
Index 30572: 6 times
Index 24935: 6 times
Index 31355: 6 times
Index 47409: 6 times
Index 55242: 6 times
Index 34959: 6 times
Index 4043: 6 times
Index 977: 6 times
Index 14245: 6 times
Index 45181: 6 times
Index 43529: 6 times
Index 56915: 6 times
Index 44565: 6 times
Index 51142: 6 times
Index 51349: 6 times
Index 29186: 6 times
Index 55959: 6 times
Index 6951: 6 times
Index 10926: 6 times
Index 54790: 6 times
Index 43043: 6 times
Index 7030: 6 times
Index 18069: 6 times
Index 42643: 6 times
Index 13739: 6 times
Index 52451: 6 times
Index 7194: 6 times
Index 21917: 6 times
Index 35747: 6 times
Index 21720: 6 times
Index 52526: 6 times
Index 24829: 6 times
Index 25997: 6 times
Index 41492: 6 times
Index 8018: 6 times
Index 37524: 6 times
Index 10865: 6 times
Index 6389: 6 times
Index 20355: 6 times
Index 15154: 6 times
Index 9250: 6 times
Index 8291: 6 times
Index 1669: 6 times
Index 24141: 6 times
Index 48696: 6 times
Index 3670: 6 times
Index 29889: 6 times
Index 4182: 6 times
Index 34457: 6 times
Index 48640: 6 times
Index 27290: 6 times
Index 27643: 6 times
Index 60575: 6 times
Index 47020: 6 times
Index 22539: 6 times
Index 51887: 6 times
Index 16581: 6 times
Index 51751: 6 times
Index 26502: 6 times
Index 53330: 6 times
Index 19854: 6 times
Index 26473: 6 times
Index 24772: 6 times
Index 62606: 6 times
Index 26724: 6 times
Index 31958: 6 times
Index 56707: 6 times
Index 2602: 6 times
Index 4335: 6 times
Index 59018: 6 times
Index 4573: 6 times
Index 43959: 6 times
Index 55463: 6 times
Index 15738: 6 times
Index 45152: 6 times
Index 48225: 6 times
Index 51193: 6 times
Index 25190: 6 times
Index 4016: 6 times
Index 19370: 6 times
Index 11484: 6 times
Index 49927: 6 times
Index 35176: 6 times
Index 40471: 5 times
Index 60502: 5 times
Index 61849: 5 times
Index 19430: 5 times
Index 13703: 5 times
Index 49979: 5 times
Index 10134: 5 times
Index 21506: 5 times
Index 18600: 5 times
Index 58351: 5 times
Index 64002: 5 times
Index 39723: 5 times
Index 38152: 5 times
Index 48557: 5 times
Index 57719: 5 times
Index 47016: 5 times
Index 37657: 5 times
Index 45690: 5 times
Index 38068: 5 times
Index 25565: 5 times
Index 61390: 5 times
Index 60682: 5 times
Index 23261: 5 times
Index 24898: 5 times
Index 2605: 5 times
Index 59742: 5 times
Index 60258: 5 times
Index 33485: 5 times
Index 39287: 5 times
Index 38381: 5 times
Index 63219: 5 times
Index 43768: 5 times
Index 25833: 5 times
Index 10065: 5 times
Index 6425: 5 times
Index 28580: 5 times
Index 57034: 5 times
Index 64350: 5 times
Index 47317: 5 times
Index 19584: 5 times
Index 12789: 5 times
Index 54454: 5 times
Index 6965: 5 times
Index 21818: 5 times
Index 16072: 5 times
Index 33497: 5 times
Index 6539: 5 times
Index 43376: 5 times
Index 44593: 5 times
Index 60162: 5 times
Index 47216: 5 times
Index 12097: 5 times
Index 33417: 5 times
Index 10417: 5 times
Index 28507: 5 times
Index 56114: 5 times
Index 60974: 5 times
Index 47397: 5 times
Index 7212: 5 times
Index 17692: 5 times
Index 27329: 5 times
Index 33143: 5 times
Index 55750: 5 times
Index 31183: 5 times
Index 5234: 5 times
Index 20185: 5 times
Index 22230: 5 times
Index 40707: 5 times
Index 50675: 5 times
Index 52306: 5 times
Index 9675: 5 times
Index 11003: 5 times
Index 55850: 5 times
Index 23137: 5 times
Index 60970: 5 times
Index 1765: 5 times
Index 38792: 5 times
Index 25046: 5 times
Index 36885: 5 times
Index 2488: 5 times
Index 12547: 5 times
Index 37332: 5 times
Index 24661: 5 times
Index 20781: 5 times
Index 60337: 5 times
Index 15356: 5 times
Index 19139: 5 times
Index 26562: 5 times
Index 12002: 5 times
Index 64320: 5 times
Index 24858: 5 times
Index 30063: 5 times
Index 2002: 5 times
Index 9243: 5 times
Index 1388: 5 times
Index 33521: 5 times
Index 38587: 5 times
Index 49136: 5 times
Index 23675: 5 times
Index 7812: 5 times
Index 35610: 5 times
Index 17290: 5 times
Index 29648: 5 times
Index 45406: 5 times
Index 27468: 5 times
Index 8036: 5 times
Index 59635: 5 times
Index 54540: 5 times
Index 30479: 5 times
Index 8121: 5 times
Index 55559: 5 times
Index 46900: 5 times
Index 41764: 5 times
Index 1695: 5 times
Index 57143: 5 times
Index 30826: 5 times
Index 39001: 5 times
Index 61094: 5 times
Index 44016: 5 times
Index 38451: 5 times
Index 16126: 5 times
Index 58670: 5 times
Index 985: 5 times
Index 61947: 5 times
Index 40000: 5 times
Index 43270: 5 times
Index 24057: 5 times
Index 25883: 5 times
Index 44236: 5 times
Index 27859: 5 times
Index 53534: 5 times
Index 57547: 5 times
Index 32188: 5 times
Index 16929: 5 times
Index 59740: 5 times
Index 23395: 5 times
Index 56811: 5 times
Index 29804: 5 times
Index 5471: 5 times
Index 52858: 5 times
Index 30512: 5 times
Index 27136: 5 times
Index 54717: 5 times
Index 47868: 5 times
Index 23253: 5 times
Index 37641: 5 times
Index 45547: 5 times
Index 42979: 5 times
Index 47502: 5 times
Index 51017: 5 times
Index 64728: 5 times
Index 35715: 5 times
Index 45012: 5 times
Index 21900: 5 times
Index 7259: 5 times
Index 3787: 5 times
Index 40793: 5 times
Index 2489: 5 times
Index 51000: 5 times
Index 45527: 5 times
Index 3343: 5 times
Index 55839: 5 times
Index 54855: 5 times
Index 38230: 5 times
Index 18047: 5 times
Index 47110: 5 times
Index 34207: 5 times
Index 54872: 5 times
Index 11842: 5 times
Index 17338: 5 times
Index 34874: 5 times
Index 58510: 5 times
Index 22261: 5 times
Index 6183: 5 times
Index 5643: 5 times
Index 40279: 5 times
Index 21316: 5 times
Index 22647: 5 times
Index 23178: 5 times
Index 5203: 5 times
Index 39245: 5 times
Index 14590: 5 times
Index 53651: 5 times
Index 182: 5 times
Index 16670: 5 times
Index 7437: 5 times
Index 43736: 5 times
Index 12140: 5 times
Index 50676: 5 times
Index 50183: 5 times
Index 28635: 5 times
Index 50450: 5 times
Index 10359: 5 times
Index 20776: 5 times
Index 455: 5 times
Index 1826: 5 times
Index 3560: 5 times
Index 22053: 5 times
Index 13930: 5 times
Index 12138: 5 times
Index 43409: 5 times
Index 41774: 5 times
Index 56091: 5 times
Index 27917: 5 times
Index 46209: 5 times
Index 9777: 5 times
Index 36362: 5 times
Index 6579: 5 times
Index 64236: 5 times
Index 13177: 5 times
Index 9155: 5 times
Index 39239: 5 times
Index 3514: 5 times
Index 2071: 5 times
Index 27839: 5 times
Index 4063: 5 times
Index 12246: 5 times
Index 25068: 5 times
Index 64917: 5 times
Index 39123: 5 times
Index 21429: 5 times
Index 10851: 5 times
Index 59094: 5 times
Index 43471: 5 times
Index 42820: 5 times
Index 17023: 5 times
Index 57213: 5 times
Index 2330: 5 times
Index 24436: 5 times
Index 3788: 5 times
Index 27766: 5 times
Index 13850: 5 times
Index 23590: 5 times
Index 59552: 5 times
Index 35233: 5 times
Index 5619: 5 times
Index 29328: 5 times
Index 30946: 5 times
Index 36221: 5 times
Index 29591: 5 times
Index 37475: 5 times
Index 60054: 5 times
Index 51974: 5 times
Index 39209: 4 times
Index 53724: 4 times
Index 35235: 4 times
Index 31955: 4 times
Index 60914: 4 times
Index 36438: 4 times
Index 23044: 4 times
Index 13348: 4 times
Index 65020: 4 times
Index 60567: 4 times
Index 14354: 4 times
Index 40684: 4 times
Index 52523: 4 times
Index 48315: 4 times
Index 33540: 4 times
Index 36722: 4 times
Index 22774: 4 times
Index 8937: 4 times
Index 1825: 4 times
Index 28407: 4 times
Index 14047: 4 times
Index 29150: 4 times
Index 58134: 4 times
Index 15696: 4 times
Index 30939: 4 times
Index 21575: 4 times
Index 35889: 4 times
Index 10126: 4 times
Index 44866: 4 times
Index 28438: 4 times
Index 30784: 4 times
Index 50657: 4 times
Index 5636: 4 times
Index 52673: 4 times
Index 37727: 4 times
Index 2123: 4 times
Index 42108: 4 times
Index 28003: 4 times
Index 48301: 4 times
Index 42724: 4 times
Index 41448: 4 times
Index 25725: 4 times
Index 3580: 4 times
Index 367: 4 times
Index 49487: 4 times
Index 31698: 4 times
Index 59095: 4 times
Index 32565: 4 times
Index 19542: 4 times
Index 60640: 4 times
Index 36726: 4 times
Index 4185: 4 times
Index 43075: 4 times
Index 40350: 4 times
Index 60182: 4 times
Index 59930: 4 times
Index 34467: 4 times
Index 57617: 4 times
Index 54630: 4 times
Index 42177: 4 times
Index 39772: 4 times
Index 47166: 4 times
Index 34504: 4 times
Index 32811: 4 times
Index 44100: 4 times
Index 47461: 4 times
Index 62447: 4 times
Index 38035: 4 times
Index 7002: 4 times
Index 34980: 4 times
Index 45497: 4 times
Index 64439: 4 times
Index 43940: 4 times
Index 24327: 4 times
Index 45410: 4 times
Index 23435: 4 times
Index 34140: 4 times
Index 41478: 4 times
Index 40711: 4 times
Index 52849: 4 times
Index 44299: 4 times
Index 49027: 4 times
Index 22306: 4 times
Index 27902: 4 times
Index 2270: 4 times
Index 53049: 4 times
Index 52750: 4 times
Index 20234: 4 times
Index 27592: 4 times
Index 65530: 4 times
Index 378: 4 times
Index 39641: 4 times
Index 62922: 4 times
Index 3098: 4 times
Index 55882: 4 times
Index 30757: 4 times
Index 55760: 4 times
Index 20534: 4 times
Index 37499: 4 times
Index 27696: 4 times
Index 51201: 4 times
Index 54004: 4 times
Index 11601: 4 times
Index 43281: 4 times
Index 18837: 4 times
Index 22182: 4 times
Index 51054: 4 times
Index 19847: 4 times
Index 15360: 4 times
Index 11746: 4 times
Index 28531: 4 times
Index 6324: 4 times
Index 38448: 4 times
Index 49091: 4 times
Index 61004: 4 times
Index 2670: 4 times
Index 51690: 4 times
Index 13101: 4 times
Index 53674: 4 times
Index 56357: 4 times
Index 28754: 4 times
Index 22116: 4 times
Index 30982: 4 times
Index 44042: 4 times
Index 7968: 4 times
Index 23310: 4 times
Index 18433: 4 times
Index 58849: 4 times
Index 22948: 4 times
Index 43287: 4 times
Index 57000: 4 times
Index 21491: 4 times
Index 36716: 4 times
Index 422: 4 times
Index 4591: 4 times
Index 50438: 4 times
Index 12740: 4 times
Index 4172: 4 times
Index 39516: 4 times
Index 48226: 4 times
Index 55021: 4 times
Index 55024: 4 times
Index 64034: 4 times
Index 18088: 4 times
Index 320: 4 times
Index 25118: 4 times
Index 60851: 4 times
Index 51285: 4 times
Index 33097: 4 times
Index 51485: 4 times
Index 11406: 4 times
Index 44924: 4 times
Index 44136: 4 times
Index 26518: 4 times
Index 37679: 4 times
Index 45008: 4 times
Index 12861: 4 times
Index 50528: 4 times
Index 61682: 4 times
Index 40663: 4 times
Index 64416: 4 times
Index 44141: 4 times
Index 44145: 4 times
Index 20887: 4 times
Index 20039: 4 times
Index 57111: 4 times
Index 43076: 4 times
Index 40325: 4 times
Index 50817: 4 times
Index 44598: 4 times
Index 63655: 4 times
Index 10790: 4 times
Index 2855: 4 times
Index 51800: 4 times
Index 36363: 4 times
Index 27304: 4 times
Index 56090: 4 times
Index 61906: 4 times
Index 23713: 4 times
Index 49804: 4 times
Index 31370: 4 times
Index 6194: 4 times
Index 11681: 4 times
Index 220: 4 times
Index 64044: 4 times
Index 8843: 4 times
Index 27815: 4 times
Index 45891: 4 times
Index 39606: 4 times
Index 24597: 4 times
Index 51297: 4 times
Index 16152: 4 times
Index 21002: 4 times
Index 43138: 4 times
Index 36562: 4 times
Index 32758: 4 times
Index 3677: 4 times
Index 28800: 4 times
Index 5989: 4 times
Index 17106: 4 times
Index 53838: 4 times
Index 38670: 4 times
Index 5820: 4 times
Index 10692: 4 times
Index 40992: 4 times
Index 31680: 4 times
Index 19048: 4 times
Index 53780: 4 times
Index 31770: 4 times
Index 52509: 4 times
Index 47379: 4 times
Index 25560: 4 times
Index 7960: 4 times
Index 48803: 4 times
Index 8190: 4 times
Index 4595: 4 times
Index 18826: 4 times
Index 19396: 4 times
Index 10528: 4 times
Index 42459: 4 times
Index 51308: 4 times
Index 24202: 4 times
Index 44711: 4 times
Index 12999: 4 times
Index 37929: 4 times
Index 37930: 4 times
Index 56969: 4 times
Index 32335: 4 times
Index 39906: 4 times
Index 55309: 4 times
Index 1352: 4 times
Index 47981: 4 times
Index 26523: 4 times
Index 62272: 4 times
Index 14838: 4 times
Index 15218: 4 times
Index 18915: 4 times
Index 50307: 4 times
Index 30241: 4 times
Index 57169: 4 times
Index 62396: 4 times
Index 62217: 4 times
Index 8438: 4 times
Index 65273: 4 times
Index 2947: 4 times
Index 7523: 4 times
Index 64187: 4 times
Index 43029: 4 times
Index 46339: 4 times
Index 15500: 4 times
Index 60021: 4 times
Index 11348: 4 times
Index 11693: 4 times
Index 664: 4 times
Index 11687: 4 times
Index 61740: 4 times
Index 1973: 4 times
Index 59821: 4 times
Index 56499: 4 times
Index 39896: 4 times
Index 13418: 4 times
Index 37682: 4 times
Index 12879: 4 times
Index 47009: 4 times
Index 24819: 4 times
Index 25307: 4 times
Index 17117: 4 times
Index 16709: 4 times
Index 35177: 4 times
Index 55365: 4 times
Index 55137: 4 times
Index 44786: 4 times
Index 30102: 4 times
Index 38688: 4 times
Index 48119: 4 times
Index 32355: 4 times
Index 51271: 4 times
Index 48655: 4 times
Index 23617: 4 times
Index 9989: 4 times
Index 21395: 4 times
Index 17522: 4 times
Index 41096: 4 times
Index 20626: 4 times
Index 51127: 4 times
Index 15558: 4 times
Index 50735: 4 times
Index 43575: 4 times
Index 64046: 4 times
Index 56650: 4 times
Index 44534: 4 times
Index 19528: 4 times
Index 30151: 4 times
Index 49560: 4 times
Index 10552: 4 times
Index 31934: 4 times
Index 21560: 4 times
Index 47994: 4 times
Index 54763: 4 times
Index 9953: 4 times
Index 50393: 4 times
Index 47458: 4 times
Index 33003: 4 times
Index 65016: 4 times
Index 27385: 4 times
Index 7403: 4 times
Index 36213: 4 times
Index 43933: 4 times
Index 5917: 4 times
Index 6728: 4 times
Index 49008: 4 times
Index 4121: 4 times
Index 20565: 4 times
Index 55425: 4 times
Index 49652: 4 times
Index 20937: 4 times
Index 63665: 4 times
Index 40765: 4 times
Index 40561: 4 times
Index 759: 4 times
Index 36000: 4 times
Index 19077: 4 times
Index 5958: 4 times
Index 3162: 4 times
Index 46718: 4 times
Index 47028: 4 times
Index 35408: 4 times
Index 26902: 4 times
Index 15044: 4 times
Index 53103: 4 times
Index 13619: 4 times
Index 23523: 4 times
Index 52197: 4 times
Index 3273: 4 times
Index 3818: 4 times
Index 30986: 4 times
Index 46828: 4 times
Index 9656: 4 times
Index 9807: 4 times
Index 17257: 4 times
Index 38010: 4 times
Index 6237: 4 times
Index 28134: 4 times
Index 54730: 4 times
Index 18018: 4 times
Index 60607: 4 times
Index 58508: 4 times
Index 50648: 4 times
Index 58828: 4 times
Index 4612: 4 times
Index 57853: 4 times
Index 21784: 4 times
Index 28908: 4 times
Index 41804: 4 times
Index 27118: 4 times
Index 64299: 4 times
Index 37265: 4 times
Index 33505: 4 times
Index 23461: 4 times
Index 51398: 4 times
Index 155: 4 times
Index 12189: 4 times
Index 7755: 4 times
Index 9214: 4 times
Index 63273: 3 times
Index 51639: 3 times
Index 47076: 3 times
Index 30079: 3 times
Index 27848: 3 times
Index 46546: 3 times
Index 22505: 3 times
Index 43989: 3 times
Index 15392: 3 times
Index 60783: 3 times
Index 56391: 3 times
Index 24583: 3 times
Index 5987: 3 times
Index 16862: 3 times
Index 16820: 3 times
Index 66: 3 times
Index 54654: 3 times
Index 8644: 3 times
Index 45526: 3 times
Index 17587: 3 times
Index 54794: 3 times
Index 11560: 3 times
Index 1182: 3 times
Index 18145: 3 times
Index 34294: 3 times
Index 20853: 3 times
Index 2621: 3 times
Index 10098: 3 times
Index 19010: 3 times
Index 60487: 3 times
Index 50373: 3 times
Index 11878: 3 times
Index 8902: 3 times
Index 24514: 3 times
Index 61352: 3 times
Index 47248: 3 times
Index 51433: 3 times
Index 55528: 3 times
Index 499: 3 times
Index 27721: 3 times
Index 42646: 3 times
Index 3027: 3 times
Index 21294: 3 times
Index 12144: 3 times
Index 63159: 3 times
Index 41063: 3 times
Index 12836: 3 times
Index 50291: 3 times
Index 29370: 3 times
Index 57992: 3 times
Index 7725: 3 times
Index 12358: 3 times
Index 38389: 3 times
Index 31872: 3 times
Index 59922: 3 times
Index 1671: 3 times
Index 28963: 3 times
Index 20190: 3 times
Index 48500: 3 times
Index 4929: 3 times
Index 33292: 3 times
Index 5301: 3 times
Index 39147: 3 times
Index 16598: 3 times
Index 4758: 3 times
Index 16119: 3 times
Index 45280: 3 times
Index 40822: 3 times
Index 13427: 3 times
Index 48597: 3 times
Index 13585: 3 times
Index 25204: 3 times
Index 54997: 3 times
Index 5194: 3 times
Index 54754: 3 times
Index 44230: 3 times
Index 43468: 3 times
Index 51912: 3 times
Index 13700: 3 times
Index 18266: 3 times
Index 32395: 3 times
Index 60642: 3 times
Index 21121: 3 times
Index 31919: 3 times
Index 8207: 3 times
Index 41936: 3 times
Index 17192: 3 times
Index 3108: 3 times
Index 54360: 3 times
Index 33223: 3 times
Index 285: 3 times
Index 6551: 3 times
Index 51633: 3 times
Index 22477: 3 times
Index 26204: 3 times
Index 62190: 3 times
Index 54741: 3 times
Index 5781: 3 times
Index 2629: 3 times
Index 16776: 3 times
Index 24587: 3 times
Index 63404: 3 times
Index 60962: 3 times
Index 45708: 3 times
Index 58199: 3 times
Index 16214: 3 times
Index 45293: 3 times
Index 7593: 3 times
Index 9501: 3 times
Index 43243: 3 times
Index 20598: 3 times
Index 22337: 3 times
Index 1296: 3 times
Index 60421: 3 times
Index 31071: 3 times
Index 42535: 3 times
Index 41141: 3 times
Index 57974: 3 times
Index 23344: 3 times
Index 51416: 3 times
Index 37917: 3 times
Index 16851: 3 times
Index 30963: 3 times
Index 42433: 3 times
Index 59574: 3 times
Index 50339: 3 times
Index 20982: 3 times
Index 63260: 3 times
Index 4717: 3 times
Index 59405: 3 times
Index 24162: 3 times
Index 63753: 3 times
Index 21437: 3 times
Index 60436: 3 times
Index 34260: 3 times
Index 36426: 3 times
Index 43196: 3 times
Index 2438: 3 times
Index 15764: 3 times
Index 9258: 3 times
Index 1498: 3 times
Index 27794: 3 times
Index 62173: 3 times
Index 23865: 3 times
Index 44026: 3 times
Index 12459: 3 times
Index 7124: 3 times
Index 4017: 3 times
Index 53077: 3 times
Index 52030: 3 times
Index 23334: 3 times
Index 25086: 3 times
Index 3978: 3 times
Index 25631: 3 times
Index 26291: 3 times
Index 27334: 3 times
Index 60581: 3 times
Index 655: 3 times
Index 30833: 3 times
Index 33339: 3 times
Index 43234: 3 times
Index 7234: 3 times
Index 31746: 3 times
Index 40261: 3 times
Index 58483: 3 times
Index 56261: 3 times
Index 57010: 3 times
Index 35419: 3 times
Index 16957: 3 times
Index 797: 3 times
Index 33317: 3 times
Index 62090: 3 times
Index 10729: 3 times
Index 40300: 3 times
Index 11722: 3 times
Index 17529: 3 times
Index 23130: 3 times
Index 38619: 3 times
Index 48223: 3 times
Index 56844: 3 times
Index 21063: 3 times
Index 25494: 3 times
Index 15747: 3 times
Index 59101: 3 times
Index 46780: 3 times
Index 17706: 3 times
Index 43266: 3 times
Index 54863: 3 times
Index 15733: 3 times
Index 27546: 3 times
Index 8976: 3 times
Index 10352: 3 times
Index 61236: 3 times
Index 18448: 3 times
Index 25680: 3 times
Index 27448: 3 times
Index 45626: 3 times
Index 12119: 3 times
Index 4504: 3 times
Index 51795: 3 times
Index 13529: 3 times
Index 59884: 3 times
Index 6683: 3 times
Index 22690: 3 times
Index 48011: 3 times
Index 53481: 3 times
Index 43675: 3 times
Index 26417: 3 times
Index 37822: 3 times
Index 17957: 3 times
Index 45374: 3 times
Index 42119: 3 times
Index 12069: 3 times
Index 34781: 3 times
Index 35463: 3 times
Index 7685: 3 times
Index 55920: 3 times
Index 52170: 3 times
Index 46298: 3 times
Index 32418: 3 times
Index 8982: 3 times
Index 46552: 3 times
Index 30321: 3 times
Index 14680: 3 times
Index 61326: 3 times
Index 34368: 3 times
Index 54418: 3 times
Index 27490: 3 times
Index 48403: 3 times
Index 60708: 3 times
Index 25478: 3 times
Index 16708: 3 times
Index 12266: 3 times
Index 32460: 3 times
Index 33558: 3 times
Index 51746: 3 times
Index 60984: 3 times
Index 35275: 3 times
Index 25155: 3 times
Index 49172: 3 times
Index 8838: 3 times
Index 8553: 3 times
Index 31567: 3 times
Index 4931: 3 times
Index 44990: 3 times
